ts_sec	ts_usec	phyname	sourcemac	destmac	transmac	frequency	devkey	lat	lon	packet_len	signal	datasource	dlt	error	tags 
1652624515	509679	IEEE802.11	CA:41:1E:99:0D:3B	C4:41:1E:99:0E:9E	00:00:00:00:00:00	5180000.0	0	45.446278353	-71.957638638	58	-55	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624515	510163	IEEE802.11	00:04:4B:BA:93:C1	FF:FF:FF:FF:FF:FF	00:00:00:00:00:00	5180000.0	0	45.446278353	-71.957638638	127	-57	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624515	510580	IEEE802.11	00:04:4B:BA:93:C1	FF:FF:FF:FF:FF:FF	00:00:00:00:00:00	5180000.0	0	45.446278353	-71.957638638	127	-57	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624515	534501	IEEE802.11	CA:41:1E:99:0D:3B	C4:41:1E:99:0E:9E	00:00:00:00:00:00	5180000.0	0	45.446278353	-71.957638638	58	-55	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624515	562018	IEEE802.11	C4:41:1E:99:0E:9E	FF:FF:FF:FF:FF:FF	00:00:00:00:00:00	5180000.0	0	45.446278353	-71.957638638	362	-57	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624515	664252	IEEE802.11	C4:41:1E:99:0E:9E	FF:FF:FF:FF:FF:FF	00:00:00:00:00:00	5180000.0	0	45.446278353	-71.957638638	362	-57	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624517	233305	IEEE802.11	C4:41:1E:99:0C:1E	FF:FF:FF:FF:FF:FF	00:00:00:00:00:00	5240000.0	0	45.446272257	-71.957642597	369	-84	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624517	131010	IEEE802.11	C4:41:1E:99:0C:1E	FF:FF:FF:FF:FF:FF	00:00:00:00:00:00	5240000.0	0	45.446272257	-71.957642597	369	-84	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624520	306343	IEEE802.11	C4:41:1E:99:0D:3C	FF:FF:FF:FF:FF:FF	00:00:00:00:00:00	5745000.0	0	45.446373589	-71.957667459	340	-55	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624520	408699	IEEE802.11	C4:41:1E:99:0D:3C	FF:FF:FF:FF:FF:FF	00:00:00:00:00:00	5745000.0	0	45.446373589	-71.957667459	340	-55	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624520	383389	IEEE802.11	C4:41:1E:99:0E:9F	FF:FF:FF:FF:FF:FF	00:00:00:00:00:00	5745000.0	0	45.446373589	-71.957667459	332	-54	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624520	281116	IEEE802.11	C4:41:1E:99:0E:9F	FF:FF:FF:FF:FF:FF	00:00:00:00:00:00	5745000.0	0	45.446373589	-71.957667459	332	-54	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624520	408883	IEEE802.11	C4:41:1E:99:0C:1C	33:33:FF:99:0C:1C	00:00:00:00:00:00	5745000.0	0	45.446373589	-71.957667459	150	-55	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624522	440760	IEEE802.11	CA:41:1E:99:0D:3A	FF:FF:FF:FF:FF:FF	00:00:00:00:00:00	2417000.0	0	45.446481234	-71.95769232	328	-45	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624522	492679	IEEE802.11	C4:41:1E:99:0D:3A	FF:FF:FF:FF:FF:FF	00:00:00:00:00:00	2417000.0	0	45.446481234	-71.95769232	417	-44	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624522	454057	IEEE802.11	A8:5E:45:DC:EE:89	FF:FF:FF:FF:FF:FF	00:00:00:00:00:00	2417000.0	0	45.446481234	-71.95769232	345	-82	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624522	543160	IEEE802.11	CA:41:1E:99:0D:3A	FF:FF:FF:FF:FF:FF	00:00:00:00:00:00	2417000.0	0	45.446514566	-71.957700515	328	-45	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624522	595108	IEEE802.11	C4:41:1E:99:0D:3A	FF:FF:FF:FF:FF:FF	00:00:00:00:00:00	2417000.0	0	45.446514566	-71.957700515	417	-44	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624523	704922	IEEE802.11	D4:D2:D6:74:30:75	D4:D2:D6:74:30:75	00:00:00:00:00:00	2457000.0	0	45.446535273	-71.95770871	40	-46	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624523	704703	IEEE802.11	D4:D2:D6:74:30:75	C4:41:1E:99:0E:9D	00:00:00:00:00:00	2457000.0	0	45.446535273	-71.95770871	54	-50	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624523	737066	IEEE802.11	C4:41:1E:99:0E:9D	FF:FF:FF:FF:FF:FF	00:00:00:00:00:00	2457000.0	0	45.446535273	-71.95770871	409	-45	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624523	839434	IEEE802.11	C4:41:1E:99:0E:9D	FF:FF:FF:FF:FF:FF	00:00:00:00:00:00	2457000.0	0	45.446535273	-71.95770871	409	-45	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624523	788007	IEEE802.11	52:57:9C:94:52:C4	FF:FF:FF:FF:FF:FF	00:00:00:00:00:00	2457000.0	0	45.446535273	-71.95770871	366	-63	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624523	890222	IEEE802.11	CA:41:1E:99:0E:9D	FF:FF:FF:FF:FF:FF	00:00:00:00:00:00	2457000.0	0	45.446535273	-71.95770871	321	-44	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624523	890505	IEEE802.11	52:57:9C:94:52:C4	FF:FF:FF:FF:FF:FF	00:00:00:00:00:00	2457000.0	0	45.446535273	-71.95770871	366	-63	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624523	787557	IEEE802.11	CA:41:1E:99:0E:9D	FF:FF:FF:FF:FF:FF	00:00:00:00:00:00	2457000.0	0	45.446535273	-71.95770871	321	-45	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624525	217560	IEEE802.11	CA:41:1E:99:0D:3B	C4:41:1E:99:0E:9E	00:00:00:00:00:00	5200000.0	0	45.446549667	-71.957716905	58	-55	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624525	937388	IEEE802.11	C4:41:1E:99:0C:1E	FF:FF:FF:FF:FF:FF	00:00:00:00:00:00	5240000.0	0	45.446549667	-71.957716905	369	-88	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624526	39920	IEEE802.11	C4:41:1E:99:0C:1E	FF:FF:FF:FF:FF:FF	00:00:00:00:00:00	5240000.0	0	45.446549667	-71.957716905	369	-86	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624526	65984	IEEE802.11	CA:41:1E:99:0D:3B	C4:41:1E:99:0E:9E	00:00:00:00:00:00	5240000.0	0	45.446549667	-71.957716905	58	-62	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624526	70259	IEEE802.11	CA:41:1E:99:0D:3B	C4:41:1E:99:0E:9E	00:00:00:00:00:00	5240000.0	0	45.446549667	-71.957716905	58	-62	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624526	76425	IEEE802.11	CA:41:1E:99:0D:3B	C4:41:1E:99:0E:9E	00:00:00:00:00:00	5240000.0	0	45.446549667	-71.957716905	58	-62	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624526	82836	IEEE802.11	CA:41:1E:99:0D:3B	C4:41:1E:99:0E:9E	00:00:00:00:00:00	5240000.0	0	45.446549667	-71.957716905	58	-62	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624526	86038	IEEE802.11	CA:41:1E:99:0D:3B	C4:41:1E:99:0E:9E	00:00:00:00:00:00	5240000.0	0	45.446549667	-71.957716905	58	-62	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624526	73258	IEEE802.11	CA:41:1E:99:0D:3B	C4:41:1E:99:0E:9E	00:00:00:00:00:00	5240000.0	0	45.446549667	-71.957716905	58	-62	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624526	79598	IEEE802.11	CA:41:1E:99:0D:3B	C4:41:1E:99:0E:9E	00:00:00:00:00:00	5240000.0	0	45.446549667	-71.957716905	58	-62	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624526	89223	IEEE802.11	CA:41:1E:99:0D:3B	C4:41:1E:99:0E:9E	00:00:00:00:00:00	5240000.0	0	45.446549667	-71.957716905	58	-62	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624526	95654	IEEE802.11	CA:41:1E:99:0D:3B	C4:41:1E:99:0E:9E	00:00:00:00:00:00	5240000.0	0	45.446549667	-71.957716905	58	-62	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624526	92466	IEEE802.11	CA:41:1E:99:0D:3B	C4:41:1E:99:0E:9E	00:00:00:00:00:00	5240000.0	0	45.446549667	-71.957716905	58	-62	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624526	108497	IEEE802.11	CA:41:1E:99:0D:3B	C4:41:1E:99:0E:9E	00:00:00:00:00:00	5240000.0	0	45.446549667	-71.957716905	58	-62	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624526	98891	IEEE802.11	CA:41:1E:99:0D:3B	C4:41:1E:99:0E:9E	00:00:00:00:00:00	5240000.0	0	45.446549667	-71.957716905	58	-62	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624526	105257	IEEE802.11	CA:41:1E:99:0D:3B	C4:41:1E:99:0E:9E	00:00:00:00:00:00	5240000.0	0	45.446549667	-71.957716905	58	-62	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624526	115041	IEEE802.11	CA:41:1E:99:0D:3B	C4:41:1E:99:0E:9E	00:00:00:00:00:00	5240000.0	0	45.446549667	-71.957716905	58	-62	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624526	102083	IEEE802.11	CA:41:1E:99:0D:3B	C4:41:1E:99:0E:9E	00:00:00:00:00:00	5240000.0	0	45.446549667	-71.957716905	58	-62	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624526	111681	IEEE802.11	CA:41:1E:99:0D:3B	C4:41:1E:99:0E:9E	00:00:00:00:00:00	5240000.0	0	45.446549667	-71.957716905	58	-62	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624528	837036	IEEE802.11	C4:41:1E:99:0D:3C	C4:41:1E:99:0D:3C	00:00:00:00:00:00	5765000.0	0	45.446587109	-71.957708987	40	-78	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624528	837053	IEEE802.11	C4:41:1E:99:0D:3C	54:60:09:FE:5E:0C	00:00:00:00:00:00	5765000.0	0	45.446587109	-71.957708987	49	-58	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624528	838184	IEEE802.11	C4:41:1E:99:0D:3C	C4:41:1E:99:0D:3C	00:00:00:00:00:00	5765000.0	0	45.446587109	-71.957708987	40	-70	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624528	838300	IEEE802.11	0C:37:96:59:04:6A	54:60:09:FE:5E:0C	00:00:00:00:00:00	5765000.0	0	45.446587109	-71.957708987	252	-57	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624528	838317	IEEE802.11	C4:41:1E:99:0D:3C	54:60:09:FE:5E:0C	00:00:00:00:00:00	5765000.0	0	45.446587109	-71.957708987	58	-69	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624530	837642	IEEE802.11	CA:41:1E:99:0D:3A	FF:FF:FF:FF:FF:FF	00:00:00:00:00:00	2412000.0	0	45.446603705	-71.957733294	328	-43	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624530	992893	IEEE802.11	C4:41:1E:99:0D:3A	01:80:C2:00:00:00	00:00:00:00:00:00	2412000.0	0	45.446603705	-71.957733294	120	-43	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624530	940160	IEEE802.11	CA:41:1E:99:0D:3A	FF:FF:FF:FF:FF:FF	00:00:00:00:00:00	2412000.0	0	45.446603705	-71.957733294	328	-41	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624530	992010	IEEE802.11	C4:41:1E:99:0D:3A	FF:FF:FF:FF:FF:FF	00:00:00:00:00:00	2412000.0	0	45.446603705	-71.957733294	417	-43	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624530	889516	IEEE802.11	C4:41:1E:99:0D:3A	FF:FF:FF:FF:FF:FF	00:00:00:00:00:00	2412000.0	0	45.446603705	-71.957733294	417	-42	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624531	551691	IEEE802.11	C4:41:1E:99:0C:1D	FF:FF:FF:FF:FF:FF	00:00:00:00:00:00	2432000.0	0	45.446603705	-71.957733294	416	-70	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624531	499755	IEEE802.11	CA:41:1E:99:0C:1D	FF:FF:FF:FF:FF:FF	00:00:00:00:00:00	2432000.0	0	45.446603705	-71.957733294	328	-70	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624531	449295	IEEE802.11	C4:41:1E:99:0C:1D	FF:FF:FF:FF:FF:FF	00:00:00:00:00:00	2432000.0	0	45.446603705	-71.957733294	416	-70	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624531	434095	IEEE802.11	C4:41:1E:99:0D:39	FF:FF:FF:FF:FF:FF	00:00:00:00:00:00	2432000.0	0	45.446603705	-71.957733294	106	-71	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624531	602162	IEEE802.11	CA:41:1E:99:0C:1D	FF:FF:FF:FF:FF:FF	00:00:00:00:00:00	2432000.0	0	45.446603705	-71.957733294	328	-70	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624532	969932	IEEE802.11	C4:41:1E:99:0E:9E	FF:FF:FF:FF:FF:FF	00:00:00:00:00:00	5180000.0	0	45.446612004	-71.957745448	362	-57	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624533	658359	IEEE802.11	BE:43:82:EB:69:A7	33:33:00:00:00:FB	CA:41:1E:99:0D:3B	5180000.0	0	45.446612004	-71.957745448	246	-58	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624533	584364	IEEE802.11	C4:41:1E:99:0E:9E	FF:FF:FF:FF:FF:FF	00:00:00:00:00:00	5180000.0	0	45.446612004	-71.957745448	362	-57	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624533	686634	IEEE802.11	C4:41:1E:99:0E:9E	FF:FF:FF:FF:FF:FF	00:00:00:00:00:00	5180000.0	0	45.446612004	-71.957745448	362	-57	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624533	658387	IEEE802.11	CA:41:1E:99:0D:3B	C4:41:1E:99:0E:9E	00:00:00:00:00:00	5180000.0	0	45.446612004	-71.957745448	58	-53	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624533	658669	IEEE802.11	BE:43:82:EB:69:A7	33:33:00:00:00:FB	00:00:00:00:00:00	5180000.0	0	45.446612004	-71.957745448	216	-57	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624534	427327	IEEE802.11	CA:41:1E:99:0D:3B	C4:41:1E:99:0E:9E	00:00:00:00:00:00	5220000.0	0	45.446618316	-71.957745448	58	-59	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624537	714359	IEEE802.11	C4:41:1E:99:0D:3C	FF:FF:FF:FF:FF:FF	00:00:00:00:00:00	5745000.0	0	45.446618532	-71.957749407	340	-56	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624537	791452	IEEE802.11	C4:41:1E:99:0E:9F	FF:FF:FF:FF:FF:FF	00:00:00:00:00:00	5745000.0	0	45.446618532	-71.957749407	332	-53	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624537	177047	IEEE802.11	C4:41:1E:99:0E:9F	FF:FF:FF:FF:FF:FF	00:00:00:00:00:00	5745000.0	0	45.446618532	-71.957749407	332	-53	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624537	816765	IEEE802.11	C4:41:1E:99:0D:3C	FF:FF:FF:FF:FF:FF	00:00:00:00:00:00	5745000.0	0	45.446618532	-71.957749407	340	-56	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624537	714916	IEEE802.11	E4:8B:7F:D3:E7:AC	33:33:00:00:00:FB	00:00:00:00:00:00	5745000.0	0	45.446618532	-71.957749407	196	-56	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624537	714591	IEEE802.11	E4:8B:7F:D3:E7:AC	01:00:5E:00:00:FB	00:00:00:00:00:00	5745000.0	0	45.446618532	-71.957749407	176	-56	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624537	893824	IEEE802.11	C4:41:1E:99:0E:9F	FF:FF:FF:FF:FF:FF	00:00:00:00:00:00	5745000.0	0	45.446618532	-71.957749407	332	-53	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624537	824352	IEEE802.11	C4:41:1E:99:0E:9C	BE:43:82:EB:69:A7	C4:41:1E:99:0D:3C	5745000.0	0	45.446618532	-71.957749407	160	-57	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624538	598376	IEEE802.11	CA:41:1E:99:0C:1F	C4:41:1E:99:0D:3C	00:00:00:00:00:00	5785000.0	0	45.446632926	-71.957757602	58	-63	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624539	961663	IEEE802.11	A8:5E:45:DC:EE:88	FF:FF:FF:FF:FF:FF	00:00:00:00:00:00	2422000.0	0	45.446630941	-71.957745448	452	-85	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624539	948422	IEEE802.11	C4:41:1E:99:0C:1D	FF:FF:FF:FF:FF:FF	00:00:00:00:00:00	2422000.0	0	45.446630941	-71.957745448	416	-70	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624540	101306	IEEE802.11	CA:41:1E:99:0C:1D	FF:FF:FF:FF:FF:FF	00:00:00:00:00:00	2422000.0	0	45.446637253	-71.957745448	328	-70	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624540	35013	IEEE802.11	00:C3:F4:E3:86:6E	FF:FF:FF:FF:FF:FF	00:00:00:00:00:00	2422000.0	0	45.446637253	-71.957745448	145	-83	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624540	50824	IEEE802.11	C4:41:1E:99:0C:1D	FF:FF:FF:FF:FF:FF	00:00:00:00:00:00	2422000.0	0	45.446637253	-71.957745448	416	-71	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624540	33819	IEEE802.11	00:C3:F4:E3:86:6E	FF:FF:FF:FF:FF:FF	00:00:00:00:00:00	2422000.0	0	45.446637253	-71.957745448	141	-83	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624541	195471	IEEE802.11	CA:41:1E:99:0E:9D	FF:FF:FF:FF:FF:FF	00:00:00:00:00:00	2462000.0	0	45.446645551	-71.957757602	321	-47	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624541	349832	IEEE802.11	C4:41:1E:99:0E:9D	FF:FF:FF:FF:FF:FF	00:00:00:00:00:00	2462000.0	0	45.446645551	-71.957757602	409	-47	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624541	247376	IEEE802.11	C4:41:1E:99:0E:9D	FF:FF:FF:FF:FF:FF	00:00:00:00:00:00	2462000.0	0	45.446645551	-71.957757602	409	-47	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624541	981094	IEEE802.11	C4:41:1E:99:0E:9E	FF:FF:FF:FF:FF:FF	00:00:00:00:00:00	5180000.0	0	45.446645551	-71.957757602	362	-56	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624541	297887	IEEE802.11	CA:41:1E:99:0E:9D	FF:FF:FF:FF:FF:FF	00:00:00:00:00:00	2462000.0	0	45.446645551	-71.957757602	321	-47	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624541	248571	IEEE802.11	FE:44:AF:23:41:B3	33:33:FF:FE:74:65	00:00:00:00:00:00	2462000.0	0	45.446645551	-71.957757602	150	-47	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624542	6071	IEEE802.11	0C:37:96:59:04:6A	33:33:00:00:00:0C	00:00:00:00:00:00	5180000.0	0	45.446645551	-71.957757602	150	-56	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624542	810608	IEEE802.11	C4:41:1E:99:0D:39	33:33:FF:99:0D:39	CA:41:1E:99:0D:3B	5200000.0	0	45.446645551	-71.957757602	180	-57	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624542	83487	IEEE802.11	C4:41:1E:99:0E:9E	FF:FF:FF:FF:FF:FF	00:00:00:00:00:00	5180000.0	0	45.446645551	-71.957757602	362	-56	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624542	810633	IEEE802.11	CA:41:1E:99:0D:3B	C4:41:1E:99:0E:9E	00:00:00:00:00:00	5200000.0	0	45.446645551	-71.957757602	58	-54	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624543	652448	IEEE802.11	C4:41:1E:99:0C:1E	FF:FF:FF:FF:FF:FF	00:00:00:00:00:00	5240000.0	0	45.446653849	-71.957769756	369	-86	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624543	550064	IEEE802.11	C4:41:1E:99:0C:1E	FF:FF:FF:FF:FF:FF	00:00:00:00:00:00	5240000.0	0	45.446653849	-71.957769756	369	-85	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624543	728147	IEEE802.11	CA:41:1E:99:0D:3B	C4:41:1E:99:0E:9E	00:00:00:00:00:00	5280000.0	0	45.446653849	-71.957769756	58	-59	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624543	722778	IEEE802.11	CA:41:1E:99:0D:3B	C4:41:1E:99:0E:9E	00:00:00:00:00:00	5240000.0	0	45.446653849	-71.957769756	58	-59	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624543	549344	IEEE802.11	CA:41:1E:99:0D:3B	C4:41:1E:99:0E:9E	00:00:00:00:00:00	5240000.0	0	45.446653849	-71.957769756	58	-59	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624543	726015	IEEE802.11	CA:41:1E:99:0D:3B	C4:41:1E:99:0E:9E	00:00:00:00:00:00	5240000.0	0	45.446653849	-71.957769756	58	-59	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624546	700249	IEEE802.11	C4:41:1E:99:0E:9F	FF:FF:FF:FF:FF:FF	00:00:00:00:00:00	5745000.0	0	45.446666258	-71.957765797	332	-53	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624546	725845	IEEE802.11	C4:41:1E:99:0E:9C	33:33:00:01:00:02	00:00:00:00:00:00	5745000.0	0	45.446666258	-71.957765797	150	-55	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624546	828001	IEEE802.11	C4:41:1E:99:0D:3C	FF:FF:FF:FF:FF:FF	00:00:00:00:00:00	5745000.0	0	45.446666258	-71.957765797	340	-55	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624546	725646	IEEE802.11	C4:41:1E:99:0D:3C	FF:FF:FF:FF:FF:FF	00:00:00:00:00:00	5745000.0	0	45.446666258	-71.957765797	340	-55	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624546	802637	IEEE802.11	C4:41:1E:99:0E:9F	FF:FF:FF:FF:FF:FF	00:00:00:00:00:00	5745000.0	0	45.446666258	-71.957765797	332	-53	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624546	802856	IEEE802.11	C4:41:1E:99:0E:9C	01:00:5E:00:00:FB	00:00:00:00:00:00	5745000.0	0	45.446666258	-71.957765797	160	-53	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624546	828218	IEEE802.11	C4:41:1E:99:0E:9C	01:00:5E:00:00:FB	00:00:00:00:00:00	5745000.0	0	45.446666258	-71.957765797	160	-55	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624547	456445	IEEE802.11	CA:41:1E:99:0C:1F	C4:41:1E:99:0D:3C	00:00:00:00:00:00	5765000.0	0	45.446664272	-71.957753643	58	-60	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624547	540691	IEEE802.11	C4:41:1E:99:0E:9C	C4:41:1E:99:0C:1C	C4:41:1E:99:0D:3C	5765000.0	0	45.446664272	-71.957753643	525	-60	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624547	541139	IEEE802.11	C4:41:1E:99:0E:9C	C4:41:1E:99:0C:1C	C4:41:1E:99:0D:3C	5765000.0	0	45.446664272	-71.957753643	525	-58	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624547	543006	IEEE802.11	CA:41:1E:99:0C:1F	C4:41:1E:99:0D:3C	00:00:00:00:00:00	5765000.0	0	45.446664272	-71.957753643	58	-60	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624547	574035	IEEE802.11	CA:41:1E:99:0C:1F	C4:41:1E:99:0D:3C	00:00:00:00:00:00	5765000.0	0	45.446664272	-71.957753643	58	-59	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624547	578552	IEEE802.11	C4:41:1E:99:0E:9C	C4:41:1E:99:0C:1C	C4:41:1E:99:0D:3C	5765000.0	0	45.446664272	-71.957753643	160	-56	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624547	671488	IEEE802.11	C4:41:1E:99:0E:9C	C4:41:1E:99:0C:1C	C4:41:1E:99:0D:3C	5805000.0	0	45.446664272	-71.957753643	426	-56	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624547	494288	IEEE802.11	C4:41:1E:99:0E:9C	C4:41:1E:99:0C:1C	C4:41:1E:99:0D:3C	5765000.0	0	45.446664272	-71.957753643	160	-57	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624547	540329	IEEE802.11	C4:41:1E:99:0D:3C	C4:41:1E:99:0D:3C	00:00:00:00:00:00	5765000.0	0	45.446664272	-71.957753643	40	-85	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624547	540380	IEEE802.11	C4:41:1E:99:0D:3C	CA:41:1E:99:0C:1F	00:00:00:00:00:00	5765000.0	0	45.446664272	-71.957753643	49	-58	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624548	962339	IEEE802.11	CA:41:1E:99:0D:3A	FF:FF:FF:FF:FF:FF	00:00:00:00:00:00	2412000.0	0	45.446664272	-71.957753643	328	-42	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624548	929696	IEEE802.11	E0:3E:44:04:E7:AC	E0:3E:44:04:E7:AC	00:00:00:00:00:00	2412000.0	0	45.446664272	-71.957753643	40	-75	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624549	64829	IEEE802.11	CA:41:1E:99:0D:3A	FF:FF:FF:FF:FF:FF	00:00:00:00:00:00	2412000.0	0	45.446664272	-71.957753643	328	-43	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
1652624549	15250	IEEE802.11	C4:41:1E:99:0D:3A	01:80:C2:00:00:00	00:00:00:00:00:00	2412000.0	0	45.446664272	-71.957753643	120	-42	5FE308BD-0000-0000-0000-00C0CAB02675	127	0	
